color,movie_title,language,country,budget,title_year,aspect_ratio
Color,Flightplan ,English,USA,55000000,2005,2.35
Color,Disclosure ,English,USA,55000000,1994,2.35
Color,City of Angels ,English,Germany,55000000,1998,2.35
 Black and White,Kill Bill: Vol. 1 ,English,USA,30000000,2003,2.35
 Black and White,Kill Bill: Vol. 2 ,English,USA,30000000,2004,2.35
Color,Tango & Cash ,English,USA,55000000,1989,2.35
Color,Shanghai Noon ,English,USA,55000000,2000,2.35
Color,Executive Decision ,English,USA,55000000,1996,2.35
Color,The Forbidden Kingdom ,English,USA,55000000,2008,2.35
Color,Alien 3 ,English,USA,50000000,1992,2.35
Color,Evita ,English,USA,55000000,1996,2.35
Color,Ronin ,English,UK,55000000,1998,2.35
Color,The Ghost and the Darkness ,English,USA,55000000,1996,2.35
Color,Paddington ,English,UK,55000000,2014,2.35
Color,The Watch ,English,USA,68000000,2012,2.35
Color,Instinct ,English,USA,55000000,1999,2.35
Color,Stuck on You ,English,USA,55000000,2003,2.35
Color,Semi-Pro ,English,USA,55000000,2008,2.35
Color,The Pirates! Band of Misfits ,English,UK,55000000,2012,2.35
Color,Changeling ,English,USA,55000000,2008,2.35
Color,The Fan ,English,USA,55000000,1996,2.35
 Black and White,The Phantom of the Opera ,English,UK,70000000,2004,2.35
Color,Æon Flux ,English,USA,62000000,2005,2.35
Color,Gods and Generals ,English,USA,56000000,2003,2.35
Color,Turbulence ,English,USA,71000000,1997,2.35
Color,Imagine That ,English,USA,55000000,2009,2.35
Color,Burlesque ,English,USA,55000000,2010,2.35
Color,A Very Long Engagement ,French,France,47000000,2004,2.35
Color,Eye See You ,English,USA,55000000,2002,2.35
Color,Seven Pounds ,English,USA,55000000,2008,2.35
Color,Superman II ,English,USA,54000000,1980,2.35
Color,Gigli ,English,USA,54000000,2003,2.35
Color,Shaft ,English,Germany,46000000,2000,2.35
Color,Anastasia ,English,USA,50000000,1997,2.35
 Black and White,Moulin Rouge! ,English,USA,52500000,2001,2.35
Color,Domestic Disturbance ,English,USA,53000000,2001,2.35
Color,Black Mass ,English,USA,53000000,2015,2.35
Color,Flags of Our Fathers ,English,USA,90000000,2006,2.35
Color,Law Abiding Citizen ,English,USA,50000000,2009,2.35
Color,Grindhouse ,English,USA,53000000,2007,2.35
Color,Lucky You ,English,USA,55000000,2007,2.35
Color,Mamma Mia! ,English,USA,52000000,2008,2.35
Color,The Dukes of Hazzard ,English,USA,50000000,2005,2.35
Color,The Thin Red Line ,English,USA,52000000,1998,2.35
Color,The Change-Up ,English,USA,52000000,2011,2.35
Color,Man on the Moon ,English,UK,52000000,1999,2.35
Color,Casino ,English,USA,52000000,1995,2.35
Color,From Paris with Love ,English,France,52000000,2010,2.35
Color,Bulletproof Monk ,English,USA,52000000,2003,2.35
Color,The Twilight Saga: New Moon ,English,USA,50000000,2009,2.35
Color,Patch Adams ,English,USA,50000000,1998,2.35
Color,Anchorman 2: The Legend Continues ,English,USA,50000000,2013,2.35
Color,Super 8 ,English,USA,50000000,2011,2.35
Color,22 Jump Street ,English,USA,50000000,2014,2.35
Color,Yes Man ,English,USA,70000000,2008,2.35
Color,Central Intelligence ,English,USA,50000000,2016,2.35
Color,Stepmom ,English,USA,50000000,1998,2.35
Color,Inside Man ,English,USA,45000000,2006,2.35
Color,Payback ,English,USA,50000000,1999,2.35
Color,Knowing ,English,USA,50000000,2009,2.35
Color,Failure to Launch ,English,USA,50000000,2006,2.35
Color,Christmas with the Kranks ,English,USA,60000000,2004,2.35
Color,Non-Stop ,English,UK,50000000,2014,2.35
Color,Race to Witch Mountain ,English,USA,65000000,2009,2.35
Color,V for Vendetta ,English,USA,54000000,2005,2.35
Color,Shanghai Knights ,English,USA,50000000,2003,2.35
Color,Don't Say a Word ,English,USA,50000000,2001,2.35
Color,Hansel & Gretel: Witch Hunters ,English,Germany,50000000,2013,2.35
Color,Syriana ,English,USA,50000000,2005,2.35
Color,13 Hours ,English,USA,50000000,2016,2.35
Color,The Book of Life ,English,USA,50000000,2014,2.35
Color,Firewall ,English,USA,50000000,2006,2.35
Color,Absolute Power ,English,USA,50000000,1997,2.35
Color,G.I. Jane ,English,USA,50000000,1997,2.35
Color,The Game ,English,USA,50000000,1997,2.35
Color,Silent Hill ,English,Canada,50000000,2006,2.35
Color,The Negotiator ,English,Germany,50000000,1998,2.35
Color,The Judge ,English,USA,50000000,2014,2.35
Color,The Peacemaker ,English,USA,50000000,1997,2.35
Color,Resident Evil: Apocalypse ,English,Germany,45000000,2004,2.35
Color,Bridget Jones: The Edge of Reason ,English,UK,40000000,2004,2.35
Color,Out of Time ,English,USA,50000000,2003,2.35
Color,On Deadly Ground ,English,USA,50000000,1994,2.35
Color,The Beach ,English,USA,50000000,2000,2.35
Color,Ninja Assassin ,English,USA,40000000,2009,2.35
Color,For Love of the Game ,English,USA,50000000,1999,2.35
Color,Marmaduke ,English,USA,50000000,2010,2.35
Color,Hereafter ,English,USA,50000000,2010,2.35
Color,Hannibal Rising ,English,UK,50000000,2007,2.35
Color,The Host ,English,USA,40000000,2013,2.35
Color,Basic ,English,Germany,50000000,2003,2.35
Color,Blood Work ,English,USA,50000000,2002,2.35
Color,The International ,English,USA,50000000,2009,2.35
Color,Escape from L.A. ,English,USA,50000000,1996,2.35
Color,The Iron Giant ,English,USA,70000000,1999,2.35
Color,The Life Aquatic with Steve Zissou ,English,USA,50000000,2004,2.35
Color,The Life of David Gale ,English,USA,50000000,2003,2.35
Color,Man of the House ,English,USA,40000000,2005,2.35
Color,Run All Night ,English,USA,50000000,2015,2.35
Color,Into the Blue ,English,USA,50000000,2005,2.35
Color,The Messenger: The Story of Joan of Arc ,English,France,390000000,1999,2.35
Color,Your Highness ,English,USA,49900000,2011,2.35
Color,Dream House ,English,USA,55000000,2011,2.35
Color,Mad City ,English,USA,50000000,1997,2.35
Color,The Scarlet Letter ,English,USA,50000000,1995,2.35
Color,Fair Game ,English,USA,22000000,2010,2.35
Color,Domino ,English,France,50000000,2005,2.35
Color,Beautiful Creatures ,English,USA,60000000,2013,2.35
Color,Zoolander 2 ,English,USA,50000000,2016,2.35
Color,The Big Bounce ,English,USA,50000000,2004,2.35
Color,Street Fighter: The Legend of Chun-Li ,English,Canada,18000000,2009,2.35
Color,The One ,English,USA,49000000,2001,2.35
Color,The Adventures of Ford Fairlane ,English,USA,40000000,1990,2.35
Color,Pirate Radio ,English,UK,,2009,2.35
Color,Indiana Jones and the Last Crusade ,English,USA,48000000,1989,2.35
Color,Anna Karenina ,English,UK,,2012,2.35
Color,Chappie ,English,USA,49000000,2015,2.35
Color,The Bone Collector ,English,USA,48000000,1999,2.35
Color,Panic Room ,English,USA,48000000,2002,2.35
Color,Three Kings ,English,USA,48000000,1999,2.35
Color,Child 44 ,English,Czech Republic,50000000,2015,2.35
Color,Rat Race ,English,Canada,48000000,2001,2.35
Color,K-PAX ,English,USA,48000000,2001,2.35
Color,Bedazzled ,English,USA,48000000,2000,2.35
Color,3:10 to Yuma ,English,USA,55000000,2007,2.35
Color,Taken 3 ,English,France,48000000,2014,2.35
Color,The Cable Guy ,English,USA,47000000,1996,2.35
Color,The Thomas Crown Affair ,English,USA,48000000,1999,2.35
Color,First Blood ,English,USA,14000000,1982,2.35
 Black and White,Solaris ,Russian,Soviet Union,1000000,1972,2.35
Color,My Best Friend's Wedding ,English,USA,46000000,1997,2.35
Color,America's Sweethearts ,English,USA,48000000,2001,2.35
Color,Insomnia ,English,USA,46000000,2002,2.35
Color,Star Trek: First Contact ,English,USA,45000000,1996,2.35
Color,Jonah Hex ,English,USA,47000000,2010,2.35
Color,The Infiltrator ,English,UK,25000000,2016,2.35
Color,Inchon ,English,South Korea,48000000,1981,2.35
Color,Taken 2 ,English,France,45000000,2012,2.35
Color,The Pelican Brief ,English,USA,45000000,1993,2.35
Color,The Client ,English,USA,45000000,1994,2.35
Color,Patriot Games ,English,USA,45000000,1992,2.35
Color,Monster-in-Law ,English,Germany,60000000,2005,2.35
Color,Training Day ,English,USA,45000000,2001,2.35
Color,Galaxy Quest ,English,USA,45000000,1999,2.35
Color,Blade ,English,USA,45000000,1998,2.35
Color,Coach Carter ,English,USA,30000000,2005,2.35
Color,Changing Lanes ,English,USA,45000000,2002,2.35
Color,Anaconda ,English,USA,45000000,1997,2.35
Color,Coyote Ugly ,English,USA,45000000,2000,2.35
Color,Love Actually ,English,UK,45000000,2003,2.35
Color,A Bug's Life ,English,USA,120000000,1998,2.35
Color,From Hell ,English,USA,35000000,2001,2.35
Color,Tin Cup ,English,USA,45000000,1996,2.35
Color,Kicking & Screaming ,English,USA,45000000,2005,2.35
Color,The Hitchhiker's Guide to the Galaxy ,English,USA,50000000,2005,2.35
Color,Fat Albert ,English,USA,26000000,2004,2.35
Color,Resident Evil: Extinction ,English,France,45000000,2007,2.35
Color,Last Holiday ,English,USA,45000000,2006,2.35
Color,The River Wild ,English,USA,45000000,1994,2.35
 Black and White,Savages ,English,USA,45000000,2012,2.35
Color,Cellular ,English,USA,25000000,2004,2.35
Color,Dune ,English,USA,40000000,1984,2.35
Color,Across the Universe ,English,USA,45000000,2007,2.35
Color,Revolutionary Road ,English,USA,35000000,2008,2.35
Color,16 Blocks ,English,Germany,52000000,2006,2.35
Color,Babylon A.D. ,English,France,70000000,2008,2.35
Color,Multiplicity ,English,USA,45000000,1996,2.35
Color,The Pledge ,English,USA,45000000,2001,2.35
Color,The Producers ,English,USA,45000000,2005,2.35
Color,Dredd ,English,UK,35000000,2012,2.35
Color,The Phantom ,English,Australia,45000000,1996,2.35
Color,All the Pretty Horses ,English,USA,57000000,2000,2.35
 Black and White,Nixon ,English,USA,50000000,1995,2.35
Color,The Ghost Writer ,English,France,45000000,2010,2.35
Color,Deep Rising ,English,USA,45000000,1998,2.35
Color,Miracle at St. Anna ,English,USA,45000000,2008,2.35
Color,Curse of the Golden Flower ,Mandarin,China,45000000,2006,2.35
Color,Love in the Time of Cholera ,English,USA,45000000,2007,2.35
Color,Shadow Conspiracy ,English,USA,45000000,1997,2.35
Color,Johnny English Reborn ,English,USA,45000000,2011,2.35
Color,Argo ,English,USA,44500000,2012,2.35
Color,The Bounty Hunter ,English,USA,40000000,2010,2.35
 Black and White,Sleepers ,English,USA,44000000,1996,2.35
Color,Rambo: First Blood Part II ,English,USA,44000000,1985,2.35
Color,The Juror ,English,USA,44000000,1996,2.35
Color,Heaven's Gate ,English,USA,44000000,1980,2.35
Color,Underworld: Evolution ,English,USA,50000000,2006,2.35
Color,Victor Frankenstein ,English,USA,40000000,2015,2.35
Color,Finding Forrester ,English,USA,43000000,2000,2.35
Color,Unleashed ,English,France,45000000,2005,2.35
Color,Charlie St. Cloud ,English,USA,44000000,2010,2.35
Color,The Mechanic ,English,USA,40000000,2011,2.35
Color,21 Jump Street ,English,USA,42000000,2012,2.35
Color,Notting Hill ,English,UK,42000000,1999,2.35
Color,The Heat ,English,USA,43000000,2013,2.35
Color,High Crimes ,English,USA,42000000,2002,2.35
Color,The Mothman Prophecies ,English,USA,32000000,2002,2.35
Color,Licence to Kill ,English,UK,32000000,1989,2.35
Color,Red Riding Hood ,English,USA,42000000,2011,2.35
Color,15 Minutes ,English,USA,42000000,2001,2.35
Color,Lord of War ,English,USA,50000000,2005,2.35
 Black and White,Hero ,Mandarin,China,31000000,2002,2.35
Color,One for the Money ,English,USA,40000000,2012,2.35
Color,The Interview ,English,USA,44000000,2014,2.35
Color,The Warrior's Way ,English,New Zealand,45000000,2010,2.35
Color,Micmacs ,French,France,27000000,2009,2.35
Color,8 Mile ,English,USA,41000000,2002,2.35
Color,A Knight's Tale ,English,USA,65000000,2001,2.35
Color,The Medallion ,English,Hong Kong,41000000,2003,2.35
Color,Man on a Ledge ,English,USA,42000000,2012,2.35
Color,The Big Year ,English,USA,41000000,2011,2.35
Color,American Hustle ,English,USA,40000000,2013,2.35
Color,The Proposal ,English,USA,40000000,2009,2.35
Color,Double Jeopardy ,English,USA,70000000,1999,2.35
Color,Lucy ,English,France,40000000,2014,2.35
Color,Fifty Shades of Grey ,English,USA,40000000,2015,2.35
Color,A Time to Kill ,English,USA,40000000,1996,2.35
Color,Lone Survivor ,English,USA,40000000,2013,2.35
 Black and White,A League of Their Own ,English,USA,40000000,1992,2.35
Color,The Conjuring 2 ,English,USA,40000000,2016,2.35
Color,The Social Network ,English,USA,40000000,2010,2.35
Color,He's Just Not That Into You ,English,USA,40000000,2009,2.35
Color,Scream 3 ,English,USA,40000000,2000,2.35
Color,42 ,English,USA,40000000,2013,2.35
Color,Eight Below ,English,USA,40000000,2006,2.35
Color,Ride Along 2 ,English,USA,40000000,2016,2.35
Color,The Last of the Mohicans ,English,USA,40000000,1992,2.35
Color,Vantage Point ,English,USA,40000000,2008,2.35
 Black and White,JFK ,English,France,40000000,1991,2.35
Color,The Mexican ,English,USA,34000000,2001,2.35
Color,Unbroken ,English,USA,65000000,2014,2.35
Color,17 Again ,English,USA,20000000,2009,2.35
Color,The Other Woman ,English,USA,40000000,2014,2.35
Color,The Final Destination ,English,USA,40000000,2009,2.35
Color,Bridge of Spies ,English,USA,40000000,2015,2.35
Color,Behind Enemy Lines ,English,USA,40000000,2001,2.35
Color,Small Soldiers ,English,USA,40000000,1998,2.35
Color,The Lincoln Lawyer ,English,USA,40000000,2011,2.35
Color,Unknown ,English,UK,30000000,2011,2.35
Color,The Prestige ,English,USA,40000000,2006,2.35
Color,Horrible Bosses 2 ,English,USA,42000000,2014,2.35
Color,Escape from Planet Earth ,English,USA,40000000,2013,2.35
Color,The Living Daylights ,English,UK,30000000,1987,2.35
Color,Predators ,English,USA,40000000,2010,2.35
Color,Legal Eagles ,English,USA,40000000,1986,2.35
Color,Secret Window ,English,USA,40000000,2004,2.35
Color,The Lake House ,English,USA,40000000,2006,2.35
 Black and White,The Skeleton Key ,English,USA,43000000,2005,2.35
Color,Made of Honor ,English,USA,40000000,2008,2.35
Color,Jersey Boys ,English,USA,40000000,2014,2.35
Color,The Rainmaker ,English,USA,40000000,1997,2.35
Color,Medicine Man ,English,USA,40000000,1992,2.35
Color,Aliens vs. Predator: Requiem ,English,USA,40000000,2007,2.35
Color,Paul ,English,USA,40000000,2011,2.35
Color,The Guilt Trip ,English,USA,40000000,2012,2.35
Color,Scream 4 ,English,USA,40000000,2011,2.35
Color,8MM ,English,Germany,40000000,1999,2.35
Color,The Doors ,English,USA,38000000,1991,2.35
Color,Final Destination 5 ,English,USA,40000000,2011,2.35
Color,Fever Pitch ,English,USA,30000000,2005,2.35
Color,Drillbit Taylor ,English,USA,40000000,2008,2.35
Color,A Million Ways to Die in the West ,English,USA,40000000,2014,2.35
Color,Extremely Loud & Incredibly Close ,English,USA,40000000,2011,2.35
Color,Morning Glory ,English,USA,40000000,2010,2.35
Color,Get Rich or Die Tryin' ,English,USA,40000000,2005,2.35
Color,The Art of War ,English,USA,40000000,2000,2.35
Color,Rent ,English,USA,40000000,2005,2.35
Color,Bless the Child ,English,USA,40000000,2000,2.35
Color,The Island of Dr. Moreau ,English,USA,40000000,1996,2.35
Color,The Musketeer ,English,Germany,40000000,2001,2.35
Color,The Reaping ,English,USA,40000000,2007,2.35
Color,Colombiana ,English,France,40000000,2011,2.35
Color,City by the Sea ,English,USA,60000000,2002,2.35
Color,Torque ,English,USA,40000000,2004,2.35
Color,Showgirls ,English,France,45000000,1995,2.35
Color,Get Carter ,English,USA,40000000,2000,2.35
Color,The Impossible ,English,Spain,45000000,2012,2.35
Color,Life or Something Like It ,English,USA,40000000,2002,2.35
Color,Memoirs of an Invisible Man ,English,USA,40000000,1992,2.35
 Black and White,Amélie ,French,France,77000000,2001,2.35
Color,Big Miracle ,English,USA,40000000,2012,2.35
Color,Feardotcom ,English,UK,42000000,2002,2.35
Color,Cirque du Freak: The Vampire's Assistant ,English,USA,40000000,2009,2.35
Color,Victor Frankenstein ,English,USA,40000000,2015,2.35
Color,Soul Men ,English,USA,,2008,2.35
Color,Raise the Titanic ,English,UK,36000000,1980,2.35
Color,Pandorum ,English,Germany,33000000,2009,2.35
Color,Extreme Ops ,English,UK,40000000,2002,2.35
Color,Just Visiting ,English,France,40000000,2001,2.35
Color,Sunshine ,English,UK,26000000,2007,2.35
Color,A Thousand Words ,English,USA,40000000,2012,2.35
Color,The Gunman ,English,USA,40000000,2015,2.35
Color,Alex Rider: Operation Stormbreaker ,English,Germany,40000000,2006,2.35
Color,Hackers ,English,USA,20000000,1995,2.35
Color,The Hunting Party ,English,USA,25000000,2007,2.35
Color,The Warlords ,Mandarin,Hong Kong,40000000,2007,2.35
Color,Nomad: The Warrior ,Kazakh,France,25000000,2005,2.35
Color,The Time Traveler's Wife ,English,USA,39000000,2009,2.35
Color,The Fast and the Furious ,English,USA,38000000,2001,2.35
Color,Serenity ,English,USA,40000000,2005,2.35
Color,Against the Ropes ,English,USA,39000000,2004,2.35
Color,Superman III ,English,UK,39000000,1983,2.35
Color,Red Cliff ,Mandarin,China,553632000,2008,2.35
Color,Sweet Home Alabama ,English,USA,38000000,2002,2.35
Color,The Ugly Truth ,English,USA,38000000,2009,2.35
Color,Sgt. Bilko ,English,USA,39000000,1996,2.35
Color,Star Trek: Generations ,English,USA,35000000,1994,2.35
Color,The Grandmaster ,Mandarin,Hong Kong,38600000,2013,2.35
Color,Water for Elephants ,English,USA,38000000,2011,2.35
Color,Enough ,English,USA,38000000,2002,2.35
Color,Heartbreakers ,English,USA,35000000,2001,2.35
